State,Areaname,STCOU,LND010190F,LND010190D,LND010190N1,LND010190N2,LND010200F,LND010200D,LND010200N1,LND010200N2,LND110180F,LND110180D,LND110180N1,LND110180N2,LND110190F,LND110190D,LND110190N1,LND110190N2,LND110200F,LND110200D,LND110200N1,LND110200N2,LND110210F,LND110210D,LND110210N1,LND110210N2,LND210190F,LND210190D,LND210190N1,LND210190N2,LND210200F,LND210200D,LND210200N1,LND210200N2
AR,Carroll,05015,0,642.33,0000,0000,0,638.81,0000,0000,0,633.96,0000,0000,0,633.79,0000,0000,0,630.27,0000,0000,0,630.09,0000,0000,0,8.54,0000,0000,0,8.54,0000,0000
AR,Chicot,05017,0,690.93,0000,0000,0,690.88,0000,0000,0,649.41,0000,0000,0,644.07,0000,0000,0,644.03,0000,0000,0,644.3,0000,0000,0,46.86,0000,0000,0,46.86,0000,0000
AR,Clark,05019,0,882.68,0000,0000,0,882.6,0000,0000,0,866.64,0000,0000,0,865.51,0000,0000,0,865.43,0000,0000,0,866.07,0000,0000,0,17.17,0000,0000,0,17.17,0000,0000
AR,Clay,05021,0,641.47,0000,0000,0,641.42,0000,0000,0,640.98,0000,0000,0,639.35,0000,0000,0,639.3,0000,0000,0,639.47,0000,0000,0,2.12,0000,0000,0,2.12,0000,0000
AR,Cleburne,05023,0,591.95,0000,0000,0,591.91,0000,0000,0,550.51,0000,0000,0,553.09,0000,0000,0,553.05,0000,0000,0,553.69,0000,0000,0,38.86,0000,0000,0,38.86,0000,0000
AR,Cleveland,05025,0,598.84,0000,0000,0,598.8,0000,0000,0,598.66,0000,0000,0,597.75,0000,0000,0,597.74,0000,0000,0,597.78,0000,0000,0,1.09,0000,0000,0,1.06,0000,0000
AR,Columbia,05027,0,766.94,0000,0000,0,766.86,0000,0000,0,767.1,0000,0000,0,766.19,0000,0000,0,766.11,0000,0000,0,766.05,0000,0000,0,0.75,0000,0000,0,0.75,0000,0000
AR,Conway,05029,0,566.71,0000,0000,0,566.66,0000,0000,0,558.37,0000,0000,0,556.22,0000,0000,0,556.15,0000,0000,0,552.25,0000,0000,0,10.49,0000,0000,0,10.51,0000,0000
AR,Craighead,05031,0,713.03,0000,0000,0,712.98,0000,0000,0,713.22,0000,0000,0,710.8,0000,0000,0,710.84,0000,0000,0,707.21,0000,0000,0,2.23,0000,0000,0,2.14,0000,0000
AR,Crawford,05033,0,604.24,0000,0000,0,604.2,0000,0000,0,593.61,0000,0000,0,595.5,0000,0000,0,595.39,0000,0000,0,593.09,0000,0000,0,8.74,0000,0000,0,8.81,0000,0000
AR,Crittenden,05035,0,636.73,0000,0000,0,636.69,0000,0000,0,599.35,0000,0000,0,610.49,0000,0000,0,610.17,0000,0000,0,609.76,0000,0000,0,26.24,0000,0000,0,26.52,0000,0000
AR,Cross,05037,0,622.38,0000,0000,0,622.33,0000,0000,0,622.49,0000,0000,0,615.9,0000,0000,0,615.85,0000,0000,0,616.38,0000,0000,0,6.48,0000,0000,0,6.49,0000,0000
AR,Dallas,05039,0,668.21,0000,0000,0,668.16,0000,0000,0,667.73,0000,0000,0,667.47,0000,0000,0,667.42,0000,0000,0,667.39,0000,0000,0,0.74,0000,0000,0,0.74,0000,0000
AR,Desha,05041,0,819.57,0000,0000,0,819.52,0000,0000,0,746.47,0000,0000,0,765.04,0000,0000,0,764.99,0000,0000,0,768.15,0000,0000,0,54.53,0000,0000,0,54.53,0000,0000
AR,Drew,05043,0,835.71,0000,0000,0,835.65,0000,0000,0,831.4,0000,0000,0,828.24,0000,0000,0,828.18,0000,0000,0,828.36,0000,0000,0,7.47,0000,0000,0,7.47,0000,0000
AR,Faulkner,05045,0,664.05,0000,0000,0,664.01,0000,0000,0,645.43,0000,0000,0,647.36,0000,0000,0,647.38,0000,0000,0,647.88,0000,0000,0,16.69,0000,0000,0,16.63,0000,0000
AR,Franklin,05047,0,619.72,0000,0000,0,619.69,0000,0000,0,608.7,0000,0000,0,609.59,0000,0000,0,609.55,0000,0000,0,608.86,0000,0000,0,10.13,0000,0000,0,10.13,0000,0000
AR,Fulton,05049,0,620.36,0000,0000,0,620.31,0000,0000,0,616.09,0000,0000,0,618.23,0000,0000,0,618.16,0000,0000,0,618.19,0000,0000,0,2.13,0000,0000,0,2.16,0000,0000
AR,Garland,05051,0,734.61,0000,0000,0,734.57,0000,0000,0,656.91,0000,0000,0,678.05,0000,0000,0,677.22,0000,0000,0,677.78,0000,0000,0,56.56,0000,0000,0,57.35,0000,0000
AR,Grant,05053,0,633.06,0000,0000,0,633.01,0000,0000,0,632.97,0000,0000,0,631.83,0000,0000,0,631.78,0000,0000,0,631.81,0000,0000,0,1.23,0000,0000,0,1.23,0000,0000
AR,Greene,05055,0,579.69,0000,0000,0,579.65,0000,0000,0,578.54,0000,0000,0,577.55,0000,0000,0,577.51,0000,0000,0,577.7,0000,0000,0,2.14,0000,0000,0,2.14,0000,0000
AR,Hempstead,05057,0,741.42,0000,0000,0,741.36,0000,0000,0,724.53,0000,0000,0,728.85,0000,0000,0,728.77,0000,0000,0,727.52,0000,0000,0,12.57,0000,0000,0,12.59,0000,0000
AR,Hot Spring,05059,0,622.2,0000,0000,0,622.16,0000,0000,0,615.01,0000,0000,0,614.97,0000,0000,0,614.93,0000,0000,0,615.2,0000,0000,0,7.23,0000,0000,0,7.22,0000,0000
AR,Howard,05061,0,595.24,0000,0000,0,595.2,0000,0000,0,573.64,0000,0000,0,587.47,0000,0000,0,587.42,0000,0000,0,588.55,0000,0000,0,7.77,0000,0000,0,7.78,0000,0000
AR,Independence,05063,0,771.64,0000,0000,0,771.57,0000,0000,0,763.42,0000,0000,0,763.85,0000,0000,0,763.78,0000,0000,0,763.95,0000,0000,0,7.79,0000,0000,0,7.79,0000,0000
AR,Izard,05065,0,584.07,0000,0000,0,584.02,0000,0000,0,581.3,0000,0000,0,580.75,0000,0000,0,580.68,0000,0000,0,580.58,0000,0000,0,3.32,0000,0000,0,3.34,0000,0000
AR,Jackson,05067,0,641.5,0000,0000,0,641.45,0000,0000,0,632.74,0000,0000,0,633.58,0000,0000,0,633.52,0000,0000,0,633.94,0000,0000,0,7.92,0000,0000,0,7.92,0000,0000
AR,Jefferson,05069,0,913.75,0000,0000,0,913.7,0000,0000,0,881.9,0000,0000,0,884.79,0000,0000,0,884.82,0000,0000,0,870.75,0000,0000,0,28.96,0000,0000,0,28.88,0000,0000
AR,Johnson,05071,0,682.78,0000,0000,0,682.74,0000,0000,0,675.57,0000,0000,0,662.21,0000,0000,0,662.17,0000,0000,0,659.8,0000,0000,0,20.57,0000,0000,0,20.57,0000,0000
AR,Lafayette,05073,0,545.11,0000,0000,0,545.07,0000,0000,0,517.59,0000,0000,0,526.54,0000,0000,0,526.5,0000,0000,0,528.27,0000,0000,0,18.57,0000,0000,0,18.57,0000,0000
AR,Lawrence,05075,0,592.39,0000,0000,0,592.34,0000,0000,0,589.11,0000,0000,0,586.61,0000,0000,0,586.57,0000,0000,0,587.61,0000,0000,0,5.78,0000,0000,0,5.78,0000,0000
AR,Lee,05077,0,619.5,0000,0000,0,619.47,0000,0000,0,601.64,0000,0000,0,601.7,0000,0000,0,601.66,0000,0000,0,602.62,0000,0000,0,17.8,0000,0000,0,17.8,0000,0000
AR,Lincoln,05079,0,572.21,0000,0000,0,572.17,0000,0000,0,562.45,0000,0000,0,561.24,0000,0000,0,561.2,0000,0000,0,561.52,0000,0000,0,10.97,0000,0000,0,10.97,0000,0000
AR,Little River,05081,0,564.9,0000,0000,0,564.87,0000,0000,0,515.82,0000,0000,0,531.76,0000,0000,0,531.73,0000,0000,0,532.25,0000,0000,0,33.14,0000,0000,0,33.14,0000,0000
AR,Logan,05083,0,731.55,0000,0000,0,731.5,0000,0000,0,717.17,0000,0000,0,709.92,0000,0000,0,709.87,0000,0000,0,708.13,0000,0000,0,21.63,0000,0000,0,21.63,0000,0000
AR,Lonoke,05085,0,802.48,0000,0000,0,802.43,0000,0000,0,782.87,0000,0000,0,765.5,0000,0000,0,765.96,0000,0000,0,770.73,0000,0000,0,36.98,0000,0000,0,36.47,0000,0000
AR,Madison,05087,0,837.13,0000,0000,0,837.06,0000,0000,0,837.47,0000,0000,0,836.96,0000,0000,0,836.81,0000,0000,0,834.26,0000,0000,0,0.17,0000,0000,0,0.25,0000,0000
AR,Marion,05089,0,640.38,0000,0000,0,640.35,0000,0000,0,587.13,0000,0000,0,597.73,0000,0000,0,597.7,0000,0000,0,597.01,0000,0000,0,42.65,0000,0000,0,42.65,0000,0000
AR,Miller,05091,0,637.53,0000,0000,0,637.48,0000,0000,0,619.14,0000,0000,0,624.08,0000,0000,0,623.98,0000,0000,0,625.58,0000,0000,0,13.45,0000,0000,0,13.5,0000,0000
AR,Mississippi,05093,0,919.8,0000,0000,0,919.73,0000,0000,0,896.48,0000,0000,0,898.32,0000,0000,0,898.25,0000,0000,0,900.57,0000,0000,0,21.48,0000,0000,0,21.48,0000,0000
AR,Monroe,05095,0,621.46,0000,0000,0,621.41,0000,0000,0,608.74,0000,0000,0,606.72,0000,0000,0,606.65,0000,0000,0,607.12,0000,0000,0,14.74,0000,0000,0,14.76,0000,0000
AR,Montgomery,05097,0,800.34,0000,0000,0,800.29,0000,0000,0,774.46,0000,0000,0,780.97,0000,0000,0,780.93,0000,0000,0,779.88,0000,0000,0,19.37,0000,0000,0,19.36,0000,0000
AR,Nevada,05099,0,620.83,0000,0000,0,620.78,0000,0000,0,620.45,0000,0000,0,620.01,0000,0000,0,619.95,0000,0000,0,617.84,0000,0000,0,0.82,0000,0000,0,0.83,0000,0000
AR,Newton,05101,0,823.24,0000,0000,0,823.18,0000,0000,0,822.99,0000,0000,0,823.03,0000,0000,0,822.97,0000,0000,0,820.9,0000,0000,0,0.21,0000,0000,0,0.21,0000,0000
AR,Ouachita,05103,0,739.7,0000,0000,0,739.63,0000,0000,0,736.83,0000,0000,0,732.52,0000,0000,0,732.45,0000,0000,0,732.78,0000,0000,0,7.18,0000,0000,0,7.18,0000,0000
AR,Perry,05105,0,560.51,0000,0000,0,560.47,0000,0000,0,550.42,0000,0000,0,550.96,0000,0000,0,550.94,0000,0000,0,551.4,0000,0000,0,9.55,0000,0000,0,9.53,0000,0000
AR,Phillips,05107,0,727.34,0000,0000,0,727.29,0000,0000,0,685.27,0000,0000,0,692.72,0000,0000,0,692.67,0000,0000,0,695.66,0000,0000,0,34.62,0000,0000,0,34.62,0000,0000
AR,Pike,05109,0,613.93,0000,0000,0,613.88,0000,0000,0,598.48,0000,0000,0,603.06,0000,0000,0,603.01,0000,0000,0,600.62,0000,0000,0,10.87,0000,0000,0,10.87,0000,0000
AR,Poinsett,05111,0,763.44,0000,0000,0,763.39,0000,0000,0,762.32,0000,0000,0,757.79,0000,0000,0,757.74,0000,0000,0,758.39,0000,0000,0,5.65,0000,0000,0,5.65,0000,0000
AR,Polk,05113,0,862.47,0000,0000,0,862.42,0000,0000,0,860.39,0000,0000,0,859.45,0000,0000,0,859.38,0000,0000,0,857.68,0000,0000,0,3.02,0000,0000,0,3.04,0000,0000
AR,Pope,05115,0,830.84,0000,0000,0,830.79,0000,0000,0,820.03,0000,0000,0,811.95,0000,0000,0,811.9,0000,0000,0,812.55,0000,0000,0,18.89,0000,0000,0,18.89,0000,0000
AR,Prairie,05117,0,675.81,0000,0000,0,675.76,0000,0000,0,655.55,0000,0000,0,646,0000,0000,0,645.93,0000,0000,0,647.96,0000,0000,0,29.81,0000,0000,0,29.83,0000,0000
AR,Pulaski,05119,0,807.91,0000,0000,0,807.84,0000,0000,0,766.82,0000,0000,0,770.95,0000,0000,0,770.82,0000,0000,0,759.76,0000,0000,0,36.96,0000,0000,0,37.02,0000,0000
AR,Randolph,05121,0,656.08,0000,0000,0,656.04,0000,0000,0,655.99,0000,0000,0,651.87,0000,0000,0,651.82,0000,0000,0,652.19,0000,0000,0,4.21,0000,0000,0,4.21,0000,0000
AR,St. Francis,05123,0,642.44,0000,0000,0,642.4,0000,0000,0,638.44,0000,0000,0,633.88,0000,0000,0,633.84,0000,0000,0,634.77,0000,0000,0,8.56,0000,0000,0,8.56,0000,0000
AR,Saline,05125,0,730.5,0000,0000,0,730.46,0000,0000,0,725.09,0000,0000,0,724.76,0000,0000,0,723.46,0000,0000,0,723.6,0000,0000,0,5.74,0000,0000,0,7,0000,0000
AR,Scott,05127,0,898.15,0000,0000,0,898.09,0000,0000,0,896.48,0000,0000,0,893.94,0000,0000,0,893.88,0000,0000,0,892.32,0000,0000,0,4.21,0000,0000,0,4.21,0000,0000
AR,Searcy,05129,0,668.56,0000,0000,0,668.51,0000,0000,0,668.02,0000,0000,0,667.2,0000,0000,0,667.15,0000,0000,0,666.1,0000,0000,0,1.36,0000,0000,0,1.36,0000,0000
AR,Sebastian,05131,0,546.07,0000,0000,0,546.04,0000,0000,0,534.9,0000,0000,0,536.37,0000,0000,0,536.24,0000,0000,0,531.91,0000,0000,0,9.7,0000,0000,0,9.79,0000,0000
AR,Sevier,05133,0,581.38,0000,0000,0,581.35,0000,0000,0,560.16,0000,0000,0,563.97,0000,0000,0,563.94,0000,0000,0,565.13,0000,0000,0,17.41,0000,0000,0,17.41,0000,0000
AR,Sharp,05135,0,606.39,0000,0000,0,606.35,0000,0000,0,606.14,0000,0000,0,604.4,0000,0000,0,604.35,0000,0000,0,604.44,0000,0000,0,1.99,0000,0000,0,1.99,0000,0000
AR,Stone,05137,0,609.47,0000,0000,0,609.43,0000,0000,0,605.93,0000,0000,0,606.63,0000,0000,0,606.59,0000,0000,0,606.41,0000,0000,0,2.84,0000,0000,0,2.84,0000,0000
AR,Union,05139,0,1055.36,0000,0000,0,1055.27,0000,0000,0,1053.17,0000,0000,0,1038.99,0000,0000,0,1038.9,0000,0000,0,1039.21,0000,0000,0,16.37,0000,0000,0,16.37,0000,0000
AR,Van Buren,05141,0,724.36,0000,0000,0,724.32,0000,0000,0,709.33,0000,0000,0,711.56,0000,0000,0,711.51,0000,0000,0,708.14,0000,0000,0,12.8,0000,0000,0,12.81,0000,0000
AR,Washington,05143,0,956.07,0000,0000,0,956.01,0000,0000,0,950.81,0000,0000,0,950.24,0000,0000,0,949.72,0000,0000,0,941.97,0000,0000,0,5.83,0000,0000,0,6.29,0000,0000
AR,White,05145,0,1042.43,0000,0000,0,1042.36,0000,0000,0,1040.08,0000,0000,0,1034.15,0000,0000,0,1034.03,0000,0000,0,1035.08,0000,0000,0,8.28,0000,0000,0,8.33,0000,0000
AR,Woodruff,05147,0,594.09,0000,0000,0,594.05,0000,0000,0,591.81,0000,0000,0,586.6,0000,0000,0,586.56,0000,0000,0,586.79,0000,0000,0,7.49,0000,0000,0,7.49,0000,0000
AR,Yell,05149,0,948.89,0000,0000,0,948.84,0000,0000,0,930.34,0000,0000,0,927.89,0000,0000,0,927.89,0000,0000,0,929.98,0000,0000,0,21,0000,0000,0,20.95,0000,0000
CALIFORNIA,CALIFORNIA,06000,0,163707.15,0000,0000,0,163695.57,0000,0000,0,156299.01,0000,0000,0,155973.09,0000,0000,0,155959.34,0000,0000,0,155779.22,0000,0000,0,7734.06,0000,0000,0,7736.23,0000,0000
CA,Alameda,06001,0,821.26,0000,0000,0,821.15,0000,0000,0,736.36,0000,0000,0,737.5,0000,0000,0,737.57,0000,0000,0,739.02,0000,0000,0,83.76,0000,0000,0,83.57,0000,0000
CA,Alpine,06003,0,743.23,0000,0000,0,743.19,0000,0000,0,738.42,0000,0000,0,738.66,0000,0000,0,738.62,0000,0000,0,738.33,0000,0000,0,4.57,0000,0000,0,4.57,0000,0000
CA,Amador,06005,0,604.26,0000,0000,0,604.69,0000,0000,0,589.29,0000,0000,0,592.56,0000,0000,0,592.97,0000,0000,0,594.58,0000,0000,0,11.7,0000,0000,0,11.73,0000,0000
CA,Butte,06007,0,1677.22,0000,0000,0,1677.11,0000,0000,0,1646.46,0000,0000,0,1639.6,0000,0000,0,1639.49,0000,0000,0,1636.46,0000,0000,0,37.62,0000,0000,0,37.62,0000,0000
CA,Calaveras,06009,0,1036.92,0000,0000,0,1036.84,0000,0000,0,1021.19,0000,0000,0,1020.18,0000,0000,0,1020.04,0000,0000,0,1020.01,0000,0000,0,16.74,0000,0000,0,16.81,0000,0000
CA,Colusa,06011,0,1156.32,0000,0000,0,1156.22,0000,0000,0,1152.38,0000,0000,0,1150.77,0000,0000,0,1150.68,0000,0000,0,1150.73,0000,0000,0,5.55,0000,0000,0,5.54,0000,0000
CA,Contra Costa,06013,0,802.18,0000,0000,0,802.15,0000,0000,0,729.63,0000,0000,0,720.29,0000,0000,0,719.95,0000,0000,0,715.94,0000,0000,0,81.89,0000,0000,0,82.2,0000,0000
CA,Del Norte,06015,0,1229.84,0000,0000,0,1229.75,0000,0000,0,1006.7,0000,0000,0,1007.89,0000,0000,0,1007.81,0000,0000,0,1006.37,0000,0000,0,221.95,0000,0000,0,221.94,0000,0000
CA,El Dorado,06017,0,1791.29,0000,0000,0,1788.1,0000,0000,0,1715.26,0000,0000,0,1711.48,0000,0000,0,1710.85,0000,0000,0,1707.88,0000,0000,0,79.81,0000,0000,0,77.25,0000,0000
CA,Fresno,06019,0,6017.89,0000,0000,0,6017.42,0000,0000,0,5977.78,0000,0000,0,5963.21,0000,0000,0,5962.73,0000,0000,0,5957.99,0000,0000,0,54.68,0000,0000,0,54.7,0000,0000
CA,Glenn,06021,0,1327.25,0000,0000,0,1327.16,0000,0000,0,1319.37,0000,0000,0,1314.89,0000,0000,0,1314.79,0000,0000,0,1313.95,0000,0000,0,12.36,0000,0000,0,12.36,0000,0000
CA,Humboldt,06023,0,4052.52,0000,0000,0,4052.22,0000,0000,0,3579.11,0000,0000,0,3572.79,0000,0000,0,3572.49,0000,0000,0,3567.99,0000,0000,0,479.73,0000,0000,0,479.74,0000,0000
CA,Imperial,06025,0,4482.08,0000,0000,0,4481.73,0000,0000,0,4173.13,0000,0000,0,4175.05,0000,0000,0,4174.73,0000,0000,0,4176.6,0000,0000,0,307.03,0000,0000,0,307,0000,0000
CA,Inyo,06027,0,10227.75,0000,0000,0,10226.98,0000,0000,0,10223.05,0000,0000,0,10192.07,0000,0000,0,10203.1,0000,0000,0,10180.88,0000,0000,0,35.68,0000,0000,0,23.88,0000,0000
CA,Kern,06029,0,8162.03,0000,0000,0,8161.42,0000,0000,0,8129.81,0000,0000,0,8141.6,0000,0000,0,8140.96,0000,0000,0,8131.92,0000,0000,0,20.43,0000,0000,0,20.46,0000,0000
CA,Kings,06031,0,1391.58,0000,0000,0,1391.49,0000,0000,0,1391.75,0000,0000,0,1389.48,0000,0000,0,1390.99,0000,0000,0,1389.42,0000,0000,0,2.1,0000,0000,0,0.5,0000,0000
CA,Lake,06033,0,1329.59,0000,0000,0,1329.48,0000,0000,0,1262.29,0000,0000,0,1258.47,0000,0000,0,1257.96,0000,0000,0,1256.46,0000,0000,0,71.12,0000,0000,0,71.52,0000,0000
CA,Lassen,06035,0,4720.61,0000,0000,0,4720.37,0000,0000,0,4552.53,0000,0000,0,4557.49,0000,0000,0,4557.27,0000,0000,0,4541.18,0000,0000,0,163.12,0000,0000,0,163.1,0000,0000
CA,Los Angeles,06037,0,4752.32,0000,0000,0,4752.32,0000,0000,0,4070.11,0000,0000,0,4059.97,0000,0000,0,4060.87,0000,0000,0,4057.88,0000,0000,0,692.35,0000,0000,0,691.45,0000,0000
CA,Madera,06039,0,2153.39,0000,0000,0,2153.32,0000,0000,0,2144.8,0000,0000,0,2138.43,0000,0000,0,2135.86,0000,0000,0,2137.07,0000,0000,0,14.96,0000,0000,0,17.46,0000,0000
CA,Marin,06041,0,828.22,0000,0000,0,828.2,0000,0000,0,522.73,0000,0000,0,519.78,0000,0000,0,519.8,0000,0000,0,520.31,0000,0000,0,308.44,0000,0000,0,308.39,0000,0000
CA,Mariposa,06043,0,1462.89,0000,0000,0,1462.79,0000,0000,0,1456.02,0000,0000,0,1451.21,0000,0000,0,1451.12,0000,0000,0,1448.82,0000,0000,0,11.68,0000,0000,0,11.67,0000,0000
CA,Mendocino,06045,0,3878.5,0000,0000,0,3878.14,0000,0000,0,3512.11,0000,0000,0,3509.28,0000,0000,0,3508.97,0000,0000,0,3506.34,0000,0000,0,369.22,0000,0000,0,369.17,0000,0000
CA,Merced,06047,0,1972.02,0000,0000,0,1971.87,0000,0000,0,1944.47,0000,0000,0,1928.89,0000,0000,0,1928.69,0000,0000,0,1934.97,0000,0000,0,43.13,0000,0000,0,43.18,0000,0000
CA,Modoc,06049,0,4203.62,0000,0000,0,4203.37,0000,0000,0,4064.37,0000,0000,0,3944.36,0000,0000,0,3944.1,0000,0000,0,3917.77,0000,0000,0,259.26,0000,0000,0,259.28,0000,0000
CA,Mono,06051,0,3131.89,0000,0000,0,3131.8,0000,0000,0,3018.33,0000,0000,0,3044.48,0000,0000,0,3044.4,0000,0000,0,3048.98,0000,0000,0,87.41,0000,0000,0,87.4,0000,0000
CA,Monterey,06053,0,3771.11,0000,0000,0,3771.07,0000,0000,0,3303.09,0000,0000,0,3321.95,0000,0000,0,3321.95,0000,0000,0,3280.6,0000,0000,0,449.16,0000,0000,0,449.12,0000,0000
CA,Napa,06055,0,788.34,0000,0000,0,788.27,0000,0000,0,744.16,0000,0000,0,753.86,0000,0000,0,753.73,0000,0000,0,748.36,0000,0000,0,34.48,0000,0000,0,34.53,0000,0000
CA,Nevada,06057,0,974.54,0000,0000,0,974.49,0000,0000,0,960.23,0000,0000,0,957.66,0000,0000,0,957.61,0000,0000,0,957.77,0000,0000,0,16.88,0000,0000,0,16.88,0000,0000
CA,Orange,06059,0,947.91,0000,0000,0,947.98,0000,0000,0,797.84,0000,0000,0,789.68,0000,0000,0,789.4,0000,0000,0,790.57,0000,0000,0,158.23,0000,0000,0,158.57,0000,0000
CA,Placer,06061,0,1500.24,0000,0000,0,1502.78,0000,0000,0,1416.07,0000,0000,0,1404.41,0000,0000,0,1404.37,0000,0000,0,1407.01,0000,0000,0,95.83,0000,0000,0,98.41,0000,0000
CA,Plumas,06063,0,2613.75,0000,0000,0,2613.48,0000,0000,0,2572.77,0000,0000,0,2553.96,0000,0000,0,2553.69,0000,0000,0,2553.04,0000,0000,0,59.79,0000,0000,0,59.78,0000,0000
CA,Riverside,06065,0,7303.81,0000,0000,0,7303.13,0000,0000,0,7214.03,0000,0000,0,7208.15,0000,0000,0,7207.37,0000,0000,0,7206.48,0000,0000,0,95.66,0000,0000,0,95.76,0000,0000
CA,Sacramento,06067,0,995.65,0000,0000,0,995.48,0000,0000,0,971.35,0000,0000,0,965.69,0000,0000,0,965.65,0000,0000,0,964.64,0000,0000,0,29.96,0000,0000,0,29.83,0000,0000
CA,San Benito,06069,0,1390.81,0000,0000,0,1390.73,0000,0000,0,1387.98,0000,0000,0,1389.13,0000,0000,0,1389.06,0000,0000,0,1388.71,0000,0000,0,1.68,0000,0000,0,1.68,0000,0000
CA,San Bernardino,06071,0,20106.39,0000,0000,0,20105.32,0000,0000,0,20064.44,0000,0000,0,20061.78,0000,0000,0,20052.5,0000,0000,0,20056.94,0000,0000,0,44.61,0000,0000,0,52.82,0000,0000
CA,San Diego,06073,0,4525.92,0000,0000,0,4525.52,0000,0000,0,4211.6,0000,0000,0,4204.48,0000,0000,0,4199.89,0000,0000,0,4206.63,0000,0000,0,321.44,0000,0000,0,325.62,0000,0000
CA,San Francisco,06075,0,231.89,0000,0000,0,231.92,0000,0000,0,46.39,0000,0000,0,46.7,0000,0000,0,46.69,0000,0000,0,46.87,0000,0000,0,185.19,0000,0000,0,185.22,0000,0000
CA,San Joaquin,06077,0,1426.37,0000,0000,0,1426.25,0000,0000,0,1415.19,0000,0000,0,1399.44,0000,0000,0,1399.28,0000,0000,0,1391.32,0000,0000,0,26.93,0000,0000,0,26.97,0000,0000
CA,San Luis Obispo,06079,0,3615.73,0000,0000,0,3615.54,0000,0000,0,3308.12,0000,0000,0,3304.5,0000,0000,0,3304.32,0000,0000,0,3298.57,0000,0000,0,311.23,0000,0000,0,311.22,0000,0000
CA,San Mateo,06081,0,741.07,0000,0000,0,741.01,0000,0000,0,446.6,0000,0000,0,449.11,0000,0000,0,449.07,0000,0000,0,448.41,0000,0000,0,291.96,0000,0000,0,291.95,0000,0000
CA,Santa Barbara,06083,0,3789.56,0000,0000,0,3789.08,0000,0000,0,2747.95,0000,0000,0,2738.46,0000,0000,0,2737.01,0000,0000,0,2735.09,0000,0000,0,1051.1,0000,0000,0,1052.07,0000,0000
CA,Santa Clara,06085,0,1304.53,0000,0000,0,1304.01,0000,0000,0,1292.99,0000,0000,0,1291.22,0000,0000,0,1290.69,0000,0000,0,1290.1,0000,0000,0,13.31,0000,0000,0,13.32,0000,0000
CA,Santa Cruz,06087,0,607.72,0000,0000,0,607.16,0000,0000,0,446.48,0000,0000,0,445.79,0000,0000,0,445.24,0000,0000,0,445.17,0000,0000,0,161.93,0000,0000,0,161.92,0000,0000
CA,Shasta,06089,0,3847.61,0000,0000,0,3847.44,0000,0000,0,3786.17,0000,0000,0,3785.66,0000,0000,0,3785.19,0000,0000,0,3775.4,0000,0000,0,61.95,0000,0000,0,62.24,0000,0000
CA,Sierra,06091,0,962.03,0000,0000,0,961.97,0000,0000,0,959.14,0000,0000,0,953.44,0000,0000,0,953.38,0000,0000,0,953.21,0000,0000,0,8.59,0000,0000,0,8.59,0000,0000
CA,Siskiyou,06093,0,6347.81,0000,0000,0,6347.46,0000,0000,0,6280.73,0000,0000,0,6287.25,0000,0000,0,6286.78,0000,0000,0,6277.89,0000,0000,0,60.56,0000,0000,0,60.68,0000,0000
CA,Solano,06095,0,906.85,0000,0000,0,906.67,0000,0000,0,834.4,0000,0000,0,828.17,0000,0000,0,829.19,0000,0000,0,821.77,0000,0000,0,78.68,0000,0000,0,77.48,0000,0000
CA,Sonoma,06097,0,1768.35,0000,0000,0,1768.23,0000,0000,0,1603.89,0000,0000,0,1576.21,0000,0000,0,1575.88,0000,0000,0,1575.85,0000,0000,0,192.14,0000,0000,0,192.35,0000,0000
CA,Stanislaus,06099,0,1514.8,0000,0000,0,1514.67,0000,0000,0,1506.21,0000,0000,0,1494.56,0000,0000,0,1493.79,0000,0000,0,1494.83,0000,0000,0,20.24,0000,0000,0,20.88,0000,0000
CA,Sutter,06101,0,608.86,0000,0000,0,608.58,0000,0000,0,601.92,0000,0000,0,602.7,0000,0000,0,602.54,0000,0000,0,602.41,0000,0000,0,6.16,0000,0000,0,6.04,0000,0000
CA,Tehama,06103,0,2962.3,0000,0000,0,2962.27,0000,0000,0,2953.31,0000,0000,0,2951.04,0000,0000,0,2950.99,0000,0000,0,2949.71,0000,0000,0,11.26,0000,0000,0,11.28,0000,0000
CA,Trinity,06105,0,3207.79,0000,0000,0,3207.54,0000,0000,0,3189.73,0000,0000,0,3178.86,0000,0000,0,3178.61,0000,0000,0,3179.25,0000,0000,0,28.93,0000,0000,0,28.93,0000,0000
CA,Tulare,06107,0,4839.41,0000,0000,0,4839.09,0000,0000,0,4808.38,0000,0000,0,4824.33,0000,0000,0,4823.97,0000,0000,0,4824.22,0000,0000,0,15.08,0000,0000,0,15.12,0000,0000
CA,Tuolumne,06109,0,2274.52,0000,0000,0,2274.34,0000,0000,0,2233.75,0000,0000,0,2235.65,0000,0000,0,2235.41,0000,0000,0,2220.88,0000,0000,0,38.87,0000,0000,0,38.93,0000,0000
CA,Ventura,06111,0,2208.36,0000,0000,0,2208.2,0000,0000,0,1862.16,0000,0000,0,1845.95,0000,0000,0,1845.3,0000,0000,0,1843.13,0000,0000,0,362.41,0000,0000,0,362.9,0000,0000
CA,Yolo,06113,0,1022.87,0000,0000,0,1022.89,0000,0000,0,1014.26,0000,0000,0,1012.44,0000,0000,0,1013.27,0000,0000,0,1014.69,0000,0000,0,10.43,0000,0000,0,9.62,0000,0000
